rekrutacja,kolejność_plików,publication_date,print_datetime,page,page_total,wojewodztwo,lp,dziedzina_medycyny,numer_wniosku,tryb_szkolenia,punktacja_proc,srednia_arytmetyczna,data_zlozenia_wniosku,ilość_zakwalifikowanych_w_trybie,czy_miejsca_doktoranckie,doktoranckie_podmiot,doktoranckie_jednostka
j-2024,12,19.11.2024,19.11.2024 09:28:25,83,144,Podkarpackie,81,Kardiologia,2024/029640,Rezydencki,86.83,4.23,30.09.2024 16:57:29,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,83,144,Podkarpackie,82,Kardiologia,2024/028542,Rezydencki,86.23,3.77,27.09.2024 13:01:00,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,83,144,Podkarpackie,83,Kardiologia,2024/032825,Rezydencki,84.78,3.46,11.10.2024 20:39:15,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,83,144,Podkarpackie,84,Kardiologia,2024/033023,Pozarezydencki,72.69,4.15,29.09.2024 23:15:49,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,83,144,Podkarpackie,85,Kardiologia,2024/031322,Pozarezydencki,72.43,4.31,04.10.2024 10:49:36,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,83,144,Podkarpackie,86,Medycyna paliatywna,2024/024992,Pozarezydencki,70.91,3.76,04.10.2024 16:14:31,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,83,144,Podkarpackie,87,Medycyna pracy,2024/024839,Rezydencki,82.61,3.54,28.09.2024 20:10:43,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,83,144,Podkarpackie,88,Medycyna pracy,2024/026735,Pozarezydencki,80.00,4.10,17.09.2024 17:48:37,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,83,144,Podkarpackie,89,Medycyna pracy,2024/032235,Pozarezydencki,76.42,4.52,06.10.2024 22:35:01,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,83,144,Podkarpackie,90,Medycyna rodzinna,2024/031258,Rezydencki,89.76,4.55,28.09.2024 13:43:20,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,83,144,Podkarpackie,91,Medycyna rodzinna,2024/028032,Rezydencki,88.29,4.15,26.09.2024 19:17:24,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,83,144,Podkarpackie,92,Medycyna rodzinna,2024/027872,Rezydencki,87.44,3.88,24.09.2024 21:30:34,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,83,144,Podkarpackie,93,Medycyna rodzinna,2024/030700,Rezydencki,86.34,4.05,29.09.2024 20:06:12,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,83,144,Podkarpackie,94,Medycyna rodzinna,2024/033054,Rezydencki,86.27,4.11,29.09.2024 23:01:51,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,83,144,Podkarpackie,95,Medycyna rodzinna,2024/028217,Rezydencki,85.99,4.12,30.09.2024 12:57:39,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,83,144,Podkarpackie,96,Medycyna rodzinna,2024/030651,Rezydencki,84.39,4.03,27.09.2024 13:58:34,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,83,144,Podkarpackie,97,Medycyna rodzinna,2024/031391,Rezydencki,83.82,3.79,29.09.2024 13:50:51,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,83,144,Podkarpackie,98,Medycyna rodzinna,2024/023518,Rezydencki,83.58,4.10,17.10.2024 12:33:04,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,83,144,Podkarpackie,99,Medycyna rodzinna,2024/025821,Rezydencki,82.61,3.87,30.09.2024 19:40:29,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,83,144,Podkarpackie,100,Medycyna rodzinna,2024/030432,Rezydencki,82.61,3.55,30.09.2024 17:34:06,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,83,144,Podkarpackie,101,Medycyna rodzinna,2024/030627,Rezydencki,79.02,3.66,30.09.2024 23:27:33,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,102,Medycyna rodzinna,2024/031560,Rezydencki,78.05,3.66,30.09.2024 20:13:21,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,103,Medycyna rodzinna,2024/032989,Rezydencki,76.33,3.63,30.09.2024 23:59:49,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,104,Medycyna rodzinna,2024/024382,Rezydencki,74.40,4.15,10.10.2024 08:28:30,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,105,Medycyna rodzinna,2024/033196,Rezydencki,67.80,3.47,30.09.2024 08:33:59,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,106,Medycyna rodzinna,2024/029348,Rezydencki,63.94,3.26,23.10.2024 20:07:47,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,107,Medycyna rodzinna,2024/030736,Pozarezydencki,62.74,3.60,20.10.2024 21:12:00,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,108,Medycyna rodzinna,2024/031942,Pozarezydencki,57.34,3.00,28.09.2024 12:24:24,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,109,Nefrologia,2024/032147,Pozarezydencki,84.55,3.93,03.10.2024 21:25:40,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,110,Nefrologia,2024/024342,Pozarezydencki,76.74,4.47,22.10.2024 15:24:17,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,111,Neonatologia,2024/032414,Rezydencki,83.57,3.87,29.09.2024 13:12:17,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,112,Neurologia,2024/027676,Rezydencki,91.71,4.41,20.09.2024 23:58:29,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,113,Neurologia,2024/033761,Rezydencki,88.73,4.23,30.09.2024 18:16:14,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,114,Neurologia,2024/029934,Rezydencki,87.44,4.46,29.09.2024 20:50:59,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,115,Neurologia,2024/023467,Rezydencki,86.34,4.15,23.10.2024 10:35:40,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,116,Neurologia,2024/029285,Rezydencki,84.88,4.53,26.09.2024 22:51:57,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,117,Neurologia,2024/030000,Rezydencki,83.90,3.73,29.09.2024 22:10:52,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,118,Neurologia,2024/029260,Rezydencki,82.93,4.08,27.09.2024 15:43:25,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,119,Neurologia,2024/032009,Rezydencki,82.61,4.13,29.09.2024 23:36:29,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,120,Neurologia,2024/032292,Rezydencki,82.35,3.61,29.09.2024 22:55:31,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,121,Neurologia,2024/031464,Rezydencki,78.74,4.38,24.10.2024 20:49:13,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,122,Neurologia,2024/032048,Rezydencki,78.74,3.96,05.10.2024 11:51:39,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,123,Neurologia,2024/030611,Rezydencki,77.14,3.24,28.09.2024 08:45:27,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,124,Neurologia,2024/031813,Rezydencki,76.47,3.47,27.09.2024 22:16:32,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,125,Neurologia,2024/032194,Rezydencki,65.70,3.35,28.09.2024 21:51:16,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,126,Neurologia dziecięca,2024/030503,Rezydencki,90.10,3.97,28.09.2024 11:36:33,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,127,Neurologia dziecięca,2024/029398,Rezydencki,84.78,3.49,02.10.2024 23:05:01,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,128,Neurologia dziecięca,2024/022666,Rezydencki,83.82,4.86,27.09.2024 16:59:41,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,129,Neurologia dziecięca,2024/031483,Rezydencki,83.33,3.98,27.09.2024 14:34:27,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,130,Okulistyka,2024/026390,Rezydencki,91.67,4.53,25.09.2024 22:48:38,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,131,Okulistyka,2024/028556,Rezydencki,89.27,4.08,30.09.2024 18:04:09,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,132,Onkologia i hematologia dziecięca,2024/031168,Rezydencki,86.47,3.79,29.09.2024 20:41:16,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,133,Ortodoncja,2024/025615,Rezydencki,87.50,4.67,15.09.2024 10:44:45,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,134,Ortodoncja,2024/026851,Rezydencki,85.58,4.29,17.09.2024 23:22:50,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,135,Ortodoncja,2024/025185,Rezydencki,85.58,3.66,22.09.2024 10:45:16,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,136,Ortodoncja,2024/027623,Rezydencki,85.51,4.15,27.09.2024 00:31:01,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,137,Ortopedia i traumatologia narządu ruchu,2024/022606,Rezydencki,89.71,4.35,03.10.2024 16:59:09,16,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,138,Ortopedia i traumatologia narządu ruchu,2024/031050,Rezydencki,88.24,4.27,29.09.2024 12:36:58,16,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,84,144,Podkarpackie,139,Ortopedia i traumatologia narządu ruchu,2024/028402,Rezydencki,88.24,4.03,10.10.2024 22:17:41,16,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,140,Ortopedia i traumatologia narządu ruchu,2024/032636,Rezydencki,87.32,3.44,29.09.2024 18:23:59,16,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,141,Ortopedia i traumatologia narządu ruchu,2024/033759,Rezydencki,86.47,3.69,30.09.2024 18:13:22,16,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,142,Ortopedia i traumatologia narządu ruchu,2024/029416,Rezydencki,85.78,4.46,30.09.2024 14:52:03,16,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,143,Ortopedia i traumatologia narządu ruchu,2024/031615,Rezydencki,84.80,0.00,27.09.2024 17:29:56,16,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,144,Ortopedia i traumatologia narządu ruchu,2024/027948,Rezydencki,84.06,3.56,30.09.2024 22:07:20,16,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,145,Ortopedia i traumatologia narządu ruchu,2024/033164,Rezydencki,81.37,3.54,30.09.2024 23:34:59,16,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,146,Ortopedia i traumatologia narządu ruchu,2024/033287,Rezydencki,81.37,3.29,30.09.2024 19:16:57,16,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,147,Ortopedia i traumatologia narządu ruchu,2024/032142,Rezydencki,80.88,3.89,09.10.2024 13:15:35,16,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,148,Ortopedia i traumatologia narządu ruchu,2024/032727,Rezydencki,78.78,4.04,30.09.2024 21:31:19,16,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,149,Ortopedia i traumatologia narządu ruchu,2024/022271,Rezydencki,72.46,4.99,03.10.2024 06:07:56,16,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,150,Ortopedia i traumatologia narządu ruchu,2024/028326,Rezydencki,72.20,3.43,07.10.2024 18:00:41,16,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,151,Ortopedia i traumatologia narządu ruchu,2024/033040,Rezydencki,70.53,3.75,30.09.2024 23:51:28,16,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,152,Ortopedia i traumatologia narządu ruchu,2024/033933,Rezydencki,64.88,3.37,15.10.2024 20:24:56,16,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,153,Otorynolaryngologia,2024/031371,Rezydencki,87.92,4.18,28.09.2024 15:37:37,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,154,Otorynolaryngologia,2024/032232,Rezydencki,86.96,3.74,28.09.2024 22:07:52,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,155,Otorynolaryngologia,2024/027824,Rezydencki,86.47,4.14,27.09.2024 21:41:18,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,156,Otorynolaryngologia,2024/033445,Rezydencki,85.29,3.95,14.10.2024 23:14:27,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,157,Pediatria,2024/024845,Rezydencki,90.82,3.87,26.09.2024 21:29:28,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,158,Pediatria,2024/027126,Rezydencki,90.73,4.12,26.09.2024 17:54:21,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,159,Pediatria,2024/026711,Rezydencki,89.27,4.09,24.09.2024 18:08:00,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,160,Pediatria,2024/032897,Rezydencki,88.73,4.26,30.09.2024 23:28:06,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,161,Pediatria,2024/022197,Rezydencki,87.80,3.79,10.09.2024 17:23:15,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,162,Pediatria,2024/029620,Rezydencki,87.50,4.19,27.09.2024 20:03:29,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,163,Pediatria,2024/027911,Rezydencki,86.76,3.86,09.10.2024 20:15:07,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,164,Pediatria,2024/032720,Rezydencki,86.34,3.97,30.09.2024 13:29:33,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,165,Pediatria,2024/032595,Rezydencki,86.34,3.78,30.09.2024 15:19:43,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,166,Pediatria,2024/028350,Rezydencki,83.82,3.93,29.09.2024 13:49:43,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,167,Pediatria,2024/029511,Rezydencki,83.33,3.73,29.09.2024 14:03:04,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,168,Pediatria,2024/030962,Rezydencki,82.13,4.38,30.09.2024 20:39:53,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,169,Pediatria,2024/029817,Rezydencki,81.37,3.89,30.09.2024 14:44:33,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,170,Pediatria,2024/028011,Rezydencki,80.49,0.00,16.10.2024 14:37:34,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,171,Pediatria,2024/032769,Rezydencki,77.94,0.00,15.10.2024 10:38:41,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,172,Pediatria,2024/029236,Rezydencki,76.33,3.22,02.10.2024 21:59:19,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,173,Pediatria,2024/027064,Rezydencki,61.76,0.00,28.09.2024 21:18:51,17,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,174,Położnictwo i ginekologia,2024/024075,Rezydencki,88.78,3.43,18.09.2024 22:02:18,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,175,Położnictwo i ginekologia,2024/027402,Rezydencki,87.99,4.12,30.09.2024 21:14:31,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,176,Położnictwo i ginekologia,2024/024068,Rezydencki,87.80,3.68,15.10.2024 13:24:38,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,85,144,Podkarpackie,177,Położnictwo i ginekologia,2024/031387,Rezydencki,87.44,3.71,29.09.2024 14:00:28,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,178,Położnictwo i ginekologia,2024/028016,Rezydencki,86.83,3.93,26.09.2024 21:21:45,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,179,Położnictwo i ginekologia,2024/028823,Rezydencki,84.54,3.98,23.09.2024 22:59:28,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,180,Położnictwo i ginekologia,2024/030830,Rezydencki,83.33,3.78,26.09.2024 18:56:45,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,181,Położnictwo i ginekologia,2024/029334,Rezydencki,78.43,3.22,30.09.2024 21:45:08,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,182,Położnictwo i ginekologia,2024/032551,Rezydencki,76.96,3.54,30.09.2024 20:21:30,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,183,Położnictwo i ginekologia,2024/026140,Rezydencki,74.40,3.19,19.09.2024 19:39:30,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,184,Położnictwo i ginekologia,2024/030116,Rezydencki,73.17,4.90,10.10.2024 15:29:41,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,185,Położnictwo i ginekologia,2024/028319,Rezydencki,71.08,3.61,08.10.2024 09:01:54,12,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,186,Psychiatria,2024/028244,Rezydencki,90.82,4.19,28.09.2024 12:24:52,19,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,187,Psychiatria,2024/028134,Rezydencki,87.32,4.20,30.09.2024 23:57:29,19,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,188,Psychiatria,2024/031586,Rezydencki,86.27,3.77,27.09.2024 16:48:53,19,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,189,Psychiatria,2024/031919,Rezydencki,85.85,3.97,30.09.2024 18:31:03,19,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,190,Psychiatria,2024/026380,Rezydencki,84.54,4.15,26.09.2024 22:12:20,19,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,191,Psychiatria,2024/032952,Rezydencki,82.61,3.76,30.09.2024 22:27:20,19,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,192,Psychiatria,2024/027269,Rezydencki,80.98,3.92,15.10.2024 18:18:17,19,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,193,Psychiatria,2024/030758,Rezydencki,80.88,3.31,08.10.2024 15:02:02,19,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,194,Psychiatria,2024/030086,Rezydencki,80.24,3.56,07.10.2024 11:34:03,19,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,195,Psychiatria,2024/033842,Rezydencki,79.51,3.53,30.09.2024 23:58:54,19,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,196,Psychiatria,2024/022950,Rezydencki,79.23,3.74,06.09.2024 21:46:33,19,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,197,Psychiatria,2024/024218,Rezydencki,78.54,3.80,25.09.2024 21:09:21,19,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,198,Psychiatria,2024/023762,Rezydencki,74.88,3.66,07.10.2024 00:54:28,19,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,199,Psychiatria,2024/031729,Rezydencki,74.51,3.81,27.09.2024 20:08:09,19,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,200,Psychiatria,2024/032103,Rezydencki,74.40,3.34,14.10.2024 15:38:59,19,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,201,Psychiatria,2024/030575,Rezydencki,69.61,3.86,26.09.2024 14:52:50,19,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,202,Psychiatria,2024/032416,Rezydencki,69.12,3.84,30.09.2024 19:06:28,19,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,203,Psychiatria,2024/032789,Rezydencki,65.69,3.25,30.09.2024 16:40:38,19,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,204,Psychiatria,2024/031048,Rezydencki,64.71,4.00,26.09.2024 21:34:01,19,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,205,Psychiatria,2024/032812,Pozarezydencki,62.84,3.81,16.10.2024 10:30:49,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,206,Psychiatria,2024/022319,Pozarezydencki,60.45,3.53,21.10.2024 23:43:07,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,207,Radiologia i diagnostyka obrazowa,2024/027233,Rezydencki,92.68,4.55,26.09.2024 18:51:22,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,208,Radiologia i diagnostyka obrazowa,2024/031837,Rezydencki,91.22,4.39,30.09.2024 19:16:02,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,209,Radiologia i diagnostyka obrazowa,2024/024344,Rezydencki,90.73,4.12,12.09.2024 18:26:20,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,210,Radiologia i diagnostyka obrazowa,2024/029089,Rezydencki,88.89,4.08,30.09.2024 15:21:58,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,211,Radiologia i diagnostyka obrazowa,2024/031453,Rezydencki,88.78,3.99,27.09.2024 14:21:41,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,212,Radiologia i diagnostyka obrazowa,2024/032609,Rezydencki,88.73,3.62,29.09.2024 18:24:09,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,213,Radiologia i diagnostyka obrazowa,2024/029977,Rezydencki,88.41,3.69,27.09.2024 15:36:20,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,214,Radiologia i diagnostyka obrazowa,2024/029349,Rezydencki,87.92,4.36,25.09.2024 22:58:58,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,86,144,Podkarpackie,215,Radiologia i diagnostyka obrazowa,2024/028918,Rezydencki,87.80,3.43,27.09.2024 17:46:52,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,87,144,Podkarpackie,216,Radiologia i diagnostyka obrazowa,2024/031473,Rezydencki,86.96,4.08,30.09.2024 13:18:31,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,87,144,Podkarpackie,217,Radiologia i diagnostyka obrazowa,2024/028415,Rezydencki,85.61,3.61,27.09.2024 16:19:50,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,87,144,Podkarpackie,218,Radiologia i diagnostyka obrazowa,2024/032686,Rezydencki,85.51,4.23,11.10.2024 22:43:11,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,87,144,Podkarpackie,219,Radiologia i diagnostyka obrazowa,2024/029697,Rezydencki,85.51,3.95,25.09.2024 16:48:37,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,87,144,Podkarpackie,220,Radiologia i diagnostyka obrazowa,2024/026007,Rezydencki,85.29,3.90,13.10.2024 22:17:25,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,87,144,Podkarpackie,221,Radiologia i diagnostyka obrazowa,2024/031215,Rezydencki,85.29,3.89,26.09.2024 23:43:30,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,87,144,Podkarpackie,222,Radioterapia onkologiczna,2024/030301,Rezydencki,83.33,3.50,26.09.2024 07:05:28,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,87,144,Podkarpackie,223,Reumatologia,2024/032373,Rezydencki,91.30,4.31,30.09.2024 18:48:10,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,87,144,Podkarpackie,224,Reumatologia,2024/027806,Rezydencki,89.76,4.36,30.09.2024 15:29:48,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,87,144,Podkarpackie,225,Reumatologia,2024/024274,Rezydencki,89.76,4.25,29.09.2024 22:21:04,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,87,144,Podkarpackie,226,Reumatologia,2024/033922,Rezydencki,88.41,4.18,30.09.2024 20:16:13,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,87,144,Podkarpackie,227,Reumatologia,2024/024517,Pozarezydencki,83.26,4.00,09.10.2024 14:18:43,1,NIE,,
